2.500000; 1; 0; 0; 0; 0; 0; 0; 0;
41.660004; 2; 0; 0; 0; 0; 0; 0; 0;
23.660006; 3; 0; 0; 0; 0; 0; 0; 0;
4.300000; 4; 0; 0; 0; 0; 0; 0; 0;
5.099999; 5; 0; 0; 0; 0; 0; 0; 0;
5.899999; 6; 0; 0; 0; 0; 0; 0; 0;
3.140000; 7; 0; 0; 0; 0; 0; 0; 0;
3.200000; 8; 0; 0; 0; 0; 0; 0; 0;
3.200000; 9; 0; 0; 0; 0; 0; 0; 0;
42.139996; 10; 0; 0; 0; 0; 0; 0; 0;
23.100004; 11; 0; 0; 0; 0; 0; 0; 0;
3.400000; 12; 0; 0; 0; 0; 0; 0; 0;
4.340000; 13; 0; 0; 0; 0; 0; 0; 0;
5.500000; 14; 0; 0; 0; 0; 0; 0; 0;
5.959999; 15; 0; 0; 0; 0; 0; 0; 0;
43.959995; 16; 0; 0; 0; 0; 0; 0; 0;
24.500006; 17; 0; 0; 0; 0; 0; 0; 0;
8.880003; 18; 0; 0; 0; 0; 0; 0; 0;
5.199999; 19; 0; 0; 0; 0; 0; 0; 0;
43.759998; 20; 0; 0; 0; 0; 0; 0; 0;
24.680004; 21; 0; 0; 0; 0; 0; 0; 0;
4.759999; 22; 0; 0; 0; 0; 0; 0; 0;
5.880000; 23; 0; 0; 0; 0; 0; 0; 0;
6.739999; 24; 0; 0; 0; 0; 0; 0; 0;
4.280000; 25; 0; 0; 0; 0; 0; 0; 0;
4.500000; 26; 0; 0; 0; 0; 0; 0; 0;
44.599998; 27; 0; 0; 0; 0; 0; 0; 0;
26.000006; 28; 0; 0; 0; 0; 0; 0; 0;
5.259999; 29; 0; 0; 0; 0; 0; 0; 0;
42.919998; 30; 0; 0; 0; 0; 0; 0; 0;
25.340004; 31; 0; 0; 0; 0; 0; 0; 0;
5.899999; 32; 0; 0; 0; 0; 0; 0; 0;
5.239999; 33; 0; 0; 0; 0; 0; 0; 0;
41.379997; 34; 0; 0; 0; 0; 0; 0; 0;
24.480003; 35; 0; 0; 0; 0; 0; 0; 0;
8.099999; 36; 0; 0; 0; 0; 0; 0; 0;
5.980000; 37; 0; 0; 0; 0; 0; 0; 0;
42.479996; 38; 0; 0; 0; 0; 0; 0; 0;
24.820004; 39; 0; 0; 0; 0; 0; 0; 0;
9.540002; 40; 0; 0; 0; 0; 0; 0; 0;
6.520000; 41; 0; 0; 0; 0; 0; 0; 0;
46.219994; 42; 0; 0; 0; 0; 0; 0; 0;
24.920002; 43; 0; 0; 0; 0; 0; 0; 0;
39.959999; 44; 0; 0; 0; 0; 0; 0; 0;
23.160006; 45; 0; 0; 0; 0; 0; 0; 0;
42.179989; 46; 0; 0; 0; 0; 0; 0; 0;
56.519989; 47; 0; 0; 0; 0; 0; 0; 0;
70.639969; 48; 1; 1; 1; 1; 1; 1; 1;
50.439987; 49; 1; 1; 1; 1; 1; 1; 1;
23.700008; 50; 0; 0; 0; 0; 0; 0; 0;
43.019989; 51; 0; 0; 0; 0; 0; 0; 0;
57.279987; 52; 0; 0; 0; 0; 0; 0; 0;
74.579971; 53; 1; 1; 1; 1; 1; 1; 1;
47.659992; 54; 0; 0; 0; 0; 0; 0; 0;
24.440010; 55; 0; 0; 0; 0; 0; 0; 0;
41.779991; 56; 0; 0; 0; 0; 0; 0; 0;
54.299980; 57; 0; 0; 0; 0; 0; 0; 0;
68.399979; 58; 1; 1; 1; 1; 1; 1; 1;
50.139984; 59; 1; 1; 1; 1; 1; 1; 1;
25.280012; 60; 0; 0; 0; 0; 0; 0; 0;
40.679993; 61; 0; 0; 0; 0; 0; 0; 0;
60.179981; 62; 0; 0; 0; 0; 0; 0; 0;
68.819977; 63; 1; 1; 1; 1; 1; 1; 1;
52.599987; 64; 1; 1; 1; 1; 1; 1; 1;
24.620014; 65; 0; 0; 0; 0; 0; 0; 0;
43.419991; 66; 0; 0; 0; 0; 0; 0; 0;
55.259987; 67; 0; 0; 0; 0; 0; 0; 0;
68.279984; 68; 1; 1; 1; 1; 1; 1; 1;
50.379993; 69; 1; 1; 1; 1; 1; 1; 1;
23.740015; 70; 0; 0; 0; 0; 0; 0; 0;
40.459995; 71; 0; 0; 0; 0; 0; 0; 0;
63.219982; 72; 1; 1; 0; 0; 0; 0; 0;
57.619984; 73; 1; 1; 0; 0; 0; 0; 0;
78.219978; 74; 1; 1; 1; 1; 1; 1; 1;
53.059986; 75; 1; 1; 1; 1; 1; 1; 1;
21.720016; 76; 0; 0; 0; 0; 0; 0; 0;
49.219982; 77; 0; 0; 0; 0; 0; 0; 0;
63.199970; 78; 1; 1; 0; 0; 0; 0; 0;
69.299965; 79; 1; 1; 1; 1; 1; 1; 1;
40.759987; 80; 0; 0; 0; 0; 0; 0; 0;
56.179985; 81; 0; 0; 0; 0; 0; 0; 0;
64.239967; 82; 1; 1; 0; 0; 1; 0; 0;
52.499989; 83; 1; 1; 0; 0; 1; 0; 0;
70.119965; 84; 1; 1; 1; 1; 1; 1; 1;
52.059990; 85; 1; 1; 1; 1; 1; 1; 1;
22.100018; 86; 0; 0; 0; 0; 0; 0; 0;
41.399990; 87; 0; 0; 0; 0; 0; 0; 0;
59.139977; 88; 0; 0; 0; 0; 0; 0; 0;
73.999962; 89; 1; 1; 1; 1; 1; 1; 1;
56.879974; 90; 1; 1; 1; 1; 1; 1; 1;
22.280016; 91; 0; 0; 0; 0; 0; 0; 0;
50.859989; 92; 0; 0; 0; 0; 0; 0; 0;
60.559998; 93; 0; 0; 0; 0; 0; 0; 0;
68.999977; 94; 1; 1; 1; 1; 1; 1; 1;
49.259998; 95; 0; 0; 0; 0; 0; 0; 0;
24.580019; 96; 0; 0; 0; 0; 0; 0; 0;
44.579994; 97; 0; 0; 0; 0; 0; 0; 0;
62.119976; 98; 0; 1; 0; 0; 0; 0; 0;
64.179977; 99; 1; 1; 0; 0; 1; 0; 0;
78.619942; 100; 1; 1; 1; 1; 1; 1; 1;
52.299995; 101; 1; 1; 1; 1; 1; 1; 1;
22.860018; 102; 0; 0; 0; 0; 0; 0; 0;
7.359997; 103; 0; 0; 0; 0; 0; 0; 0;
6.899998; 104; 0; 0; 0; 0; 0; 0; 0;
6.499998; 105; 0; 0; 0; 0; 0; 0; 0;
6.899997; 106; 0; 0; 0; 0; 0; 0; 0;
6.699998; 107; 0; 0; 0; 0; 0; 0; 0;
7.099998; 108; 0; 0; 0; 0; 0; 0; 0;
6.999999; 109; 0; 0; 0; 0; 0; 0; 0;
7.300000; 110; 0; 0; 0; 0; 0; 0; 0;
7.700002; 111; 0; 0; 0; 0; 0; 0; 0;
7.700001; 112; 0; 0; 0; 0; 0; 0; 0;
7.700002; 113; 0; 0; 0; 0; 0; 0; 0;
7.500001; 114; 0; 0; 0; 0; 0; 0; 0;
7.800002; 115; 0; 0; 0; 0; 0; 0; 0;
7.700002; 116; 0; 0; 0; 0; 0; 0; 0;
7.620001; 117; 0; 0; 0; 0; 0; 0; 0;
7.220000; 118; 0; 0; 0; 0; 0; 0; 0;
6.600001; 119; 0; 0; 0; 0; 0; 0; 0;
6.280000; 120; 0; 0; 0; 0; 0; 0; 0;
5.200000; 121; 0; 0; 0; 0; 0; 0; 0;
5.099999; 122; 0; 0; 0; 0; 0; 0; 0;
5.200000; 123; 0; 0; 0; 0; 0; 0; 0;
5.300000; 124; 0; 0; 0; 0; 0; 0; 0;
4.900000; 125; 0; 0; 0; 0; 0; 0; 0;
5.000000; 126; 0; 0; 0; 0; 0; 0; 0;
4.599999; 127; 0; 0; 0; 0; 0; 0; 0;
4.699999; 128; 0; 0; 0; 0; 0; 0; 0;
4.599999; 129; 0; 0; 0; 0; 0; 0; 0;
4.080000; 130; 0; 0; 0; 0; 0; 0; 0;
3.000000; 131; 0; 0; 0; 0; 0; 0; 0;
3.099999; 132; 0; 0; 0; 0; 0; 0; 0;
3.099999; 133; 0; 0; 0; 0; 0; 0; 0;
2.599999; 134; 0; 0; 0; 0; 0; 0; 0;
2.599999; 135; 0; 0; 0; 0; 0; 0; 0;
2.700000; 136; 0; 0; 0; 0; 0; 0; 0;
2.700000; 137; 0; 0; 0; 0; 0; 0; 0;
2.700000; 138; 0; 0; 0; 0; 0; 0; 0;
2.700000; 139; 0; 0; 0; 0; 0; 0; 0;
2.700000; 140; 0; 0; 0; 0; 0; 0; 0;
2.700000; 141; 0; 0; 0; 0; 0; 0; 0;
2.700000; 142; 0; 0; 0; 0; 0; 0; 0;
2.700000; 143; 0; 0; 0; 0; 0; 0; 0;
2.700000; 144; 0; 0; 0; 0; 0; 0; 0;
2.700000; 145; 0; 0; 0; 0; 0; 0; 0;
2.700000; 146; 0; 0; 0; 0; 0; 0; 0;
2.700000; 147; 0; 0; 0; 0; 0; 0; 0;
2.700000; 148; 0; 0; 0; 0; 0; 0; 0;
2.700000; 149; 0; 0; 0; 0; 0; 0; 0;
2.700000; 150; 0; 0; 0; 0; 0; 0; 0;
